Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
DENN,Denny&#39;s Corporation,15.23,978853498.15,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/denn
XRAY,DENTSPLY SIRONA Inc.,50.71,11530191270.29,n/a,1987,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xray
DEPO,"Depomed, Inc.",6.32,401356548.56,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/depo
DERM,"Dermira, Inc.",8.33,348377076.74,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm
DESP,"Despegar.com, Corp.",32.45,2242197650,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp
DEST,Destination Maternity Corporation,2.38,34770336.3,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dest
DXLG,"Destination XL Group, Inc.",2,97373026,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dxlg
DSWL,"Deswell Industries, Inc.",3.0214,47995661.1146,n/a,1995,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/dswl
DTRM,"Determine, Inc. ",1.58,23535466.7,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dtrm
DKT,Deutsch Bk Contingent Cap Tr V,26.03,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,13.75,28413028063.75,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/db
DXB,Deutsche Bank AG,25.5636,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,32.23,16956203000,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn
DXCM,"DexCom, Inc.",68.8,5985404470.4,n/a,2005,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dxcm
DFBHU,DFB Healthcare Acquisitions Corp.,10.05,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhu
DGSE,"DGSE Companies, Inc.",0.886,23855001.566,n/a,n/a,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/dgse
DHX,"DHI Group, Inc.",1.8,90734432.4,n/a,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx
DHT,"DHT Holdings, Inc.",3.73,530955421.54,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht
DHXM,DHX Media Ltd.,3.1,105296525.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dhxm
DEO,Diageo plc,132.08,81234512521.76,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo
DHIL,"Diamond Hill Investment Group, Inc.",198.91,698089961.07,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/dhil
DO,"Diamond Offshore Drilling, Inc.",15.54,2132519732.28,n/a,1995,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/do
FANG,"Diamondback Energy, Inc.",127.96,12561486300.44,n/a,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/fang
DRH,Diamondrock Hospitality Company,9.97,1999358396.44,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh
DCIX,Diana Containerships Inc.,1.725,12166614.75,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dcix
DSX,Diana Shipping inc.,3.48,375599939.16,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx
DSX^B,Diana Shipping inc.,24,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dsx^b
DSXN,Diana Shipping inc.,25.41,0,n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsxn
DRNA,"Dicerna Pharmaceuticals, Inc.",10.99,568919319.01,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drna
DKS,Dick&#39;s Sporting Goods Inc,33.01,3545426836.3,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks
DBD,Diebold Nixdorf Incorporated,14.35,1089793429.55,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd
DFBG,Differential Brands Group Inc.,1.5,19996273.5,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/dfbg
DFFN,Diffusion Pharmaceuticals Inc.,0.62,31326459.14,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn
DGII,Digi International Inc.,10.3,278393848.7,n/a,1989,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/dgii
DMRC,Digimarc Corporation,25.45,301578657.05,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/dmrc
DRAD,Digirad Corporation,1.75,35207088,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad
DGLY,"Digital Ally, Inc.",2.7,18845273.7,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly
DLR,"Digital Realty Trust, Inc.",102.3,21047547467.1,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr
DLR^C,"Digital Realty Trust, Inc.",26.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^c
DLR^G,"Digital Realty Trust, Inc.",24.94,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^g
DLR^H,"Digital Realty Trust, Inc.",26.23,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^h
DLR^I,"Digital Realty Trust, Inc.",26.47,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^i
DLR^J,"Digital Realty Trust, Inc.",23.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^j
APPS,"Digital Turbine, Inc.",2.28,171326847.12,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/apps
DDS,"Dillard&#39;s, Inc.",79.63,2237603000,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",25.48,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt
DCOM,"Dime Community Bancshares, Inc.",17.75,664425952,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom
DIN,"Dine Brands Global, Inc.",65.53,1179403107.83,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din
DIOD,Diodes Incorporated,31,1523344216,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod
DPLO,"Diplomat Pharmacy, Inc.",20.28,1502123903.28,n/a,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo
DFS,Discover Financial Services,70.07,24773280942.41,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dfs
DISCA,"Discovery Communications, Inc.",21.08,10587639914.64,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disca
DISCB,"Discovery Communications, Inc.",37.75,18960313414.5,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/discb
DISCK,"Discovery Communications, Inc.",19.42,9753888384.36,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disck
DISH,DISH Network Corporation,36.65,17096334038.5,n/a,1995,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish
DHCP,Ditech Holding Corporation,9.71,362897180.21,n/a,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dhcp
DVCR,Diversicare Healthcare Services Inc.,7.99,51579341.13,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr
SAUC,"Diversified Restaurant Holdings, Inc.",1.39,37322078.24,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc
DNI,Dividend and Income Fund,12.39,152829980.94,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dni
DLHC,DLH Holdings Corp.,5.65,67136091.1,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/dlhc
BOOM,DMC Global Inc.,26.3,392007838.3,n/a,n/a,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/boom
DNBF,DNB Financial Corp,35.4,151895275.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dnbf
DSS,"Document Security Systems, Inc.",1.54,25562963.58,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/dss
DOGZ,Dogness (International) Corporation,3.8949,101267400,n/a,2017,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dogz
DLB,Dolby Laboratories,64.05,6630765873.9,n/a,2005,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/dlb
DG,Dollar General Corporation,90.06,24457017545.82,n/a,2009,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg
DLTR,"Dollar Tree, Inc.",91.95,21823045108.05,n/a,1995,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr
DLPN,"Dolphin Entertainment, Inc.",3.25,36400000,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn
DLPNW,"Dolphin Entertainment, Inc.",0.1754,0,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw
DM,"Dominion Energy Midstream Partners, LP",16.25,1623904083.75,n/a,2014,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dm
D,"Dominion Energy, Inc.",67.3,43847610156.4,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/d
DCUD,"Dominion Energy, Inc.",46.01,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud
DRUA,"Dominion Energy, Inc.",24.32,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,226.65,9761926105.2,n/a,2004,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,41.92,2724846279.68,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs
DCI,"Donaldson Company, Inc.",43.86,5696245394.16,n/a,n/a,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/dci
DGICA,"Donegal Group, Inc.",14.81,417642088.86,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgica
DGICB,"Donegal Group, Inc.",14.05,396210084.3,n/a,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgicb
DFIN,"Donnelley Financial Solutions, Inc.",16.9,571978843.8,n/a,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin
DMLP,"Dorchester Minerals, L.P.",16.55,534230259.7,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp
LPG,Dorian LPG Ltd.,7.49,412750321.48,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg
DORM,"Dorman Products, Inc.",64.02,2149027841.4,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dorm
DSL,DoubleLine Income Solutions Fund,19.85,2011794343.85,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/dsl
DBL,DoubleLine Opportunistic Credit Fund,21.36,317422992.72,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/dbl
PLOW,"Douglas Dynamics, Inc.",43,971408571,n/a,2010,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow
DEI,"Douglas Emmett, Inc.",35.46,6012812629.44,n/a,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei
DOVA,"Dova Pharmaceuticals, Inc.",29.33,753172871.78,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dova
DOV,Dover Corporation,98.35,15202635852.95,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dov
DDE,Dover Downs Gaming & Entertainment Inc,1.29,42935340.9,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dde
DVD,"Dover Motorsports, Inc.",2.1,77327321.4,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dvd
DWDP,DowDuPont Inc.,63.06,146674105510.14,n/a,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dwdp
DPW,"DPW Holdings, Inc.",1.03,35725125.64,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dpw
DPS,"Dr Pepper Snapple Group, Inc",117.95,21200814000.1,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/dps
RDY,Dr. Reddy&#39;s Laboratories Ltd,31.93,5296980221.32,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdy
LYL,Dragon Victory International Limited,3.37,39316667.79,n/a,2017,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl
DOTA,"Draper Oakwood Technology Acquisition, Inc.",9.81,74310750,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/dota
DOTAR,"Draper Oakwood Technology Acquisition, Inc.",0.565,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/dotar
DOTAU,"Draper Oakwood Technology Acquisition, Inc.",10.72,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/dotau
DOTAW,"Draper Oakwood Technology Acquisition, Inc.",0.849,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/dotaw
DRD,DRDGOLD Limited,2.82,121663192.32,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd
DCF,Dreyfus Alcentra,9.42,140840360.52,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/dcf
DHF,Dreyfus High Yield Strategies Fund,3.16,229756294.08,n/a,1998,n/a,n/a,https://www.nasdaq.com/symbol/dhf
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.13,222973429.53,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/dmb
DMF,"Dreyfus Municipal Income, Inc.",7.96,165140396.76,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/dmf
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.5,369326287.5,n/a,1989,n/a,n/a,https://www.nasdaq.com/symbol/dsm
LEO,"Dreyfus Strategic Municipals, Inc.",7.6,471124235.6,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/leo
DRQ,"Dril-Quip, Inc.",45.55,1737106551.9,n/a,1997,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq
DS,Drive Shack Inc.,4.56,305415594.24,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds
DS^B,Drive Shack Inc.,25.91,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^b
DS^C,Drive Shack Inc.,25.2604,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^c
DS^D,Drive Shack Inc.,25.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^d
DBX,"Dropbox, Inc.",28.48,11193308112.32,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/dbx
DCAR,"DropCar, Inc.",2.07,813021.48,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/dcar
DRYS,DryShips Inc.,3.87,403543119.96,n/a,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/drys
DSPG,"DSP Group, Inc.",11.9,270430379.8,n/a,1994,Technology,Semiconductors,https://www.nasdaq.com/symbol/dspg
DST,"DST Systems, Inc.",83.3,4941286527.8,n/a,1995,Technology,EDP Services,https://www.nasdaq.com/symbol/dst
DSW,DSW Inc.,21.58,1726362925.56,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dsw
DTE,DTE Energy Company,101.09,18165116947.89,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,24.58,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtj
DTQ,DTE Energy Company,24.16,0,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,50.89,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtv
DTW,DTE Energy Company,24.01,0,n/a,2017,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtw
DTY,DTE Energy Company,26.2114,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dty
DCO,Ducommun Incorporated,28.86,327291245.58,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,13.9,527224303.4,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,5.15,134462210.05,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/dse
DNP,"Duff & Phelps Utilities Income, Inc.",10.17,2904599870.19,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",13.14,111961800.9,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.6,236454273.8,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,75.17,52664501829.23,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,25.36,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,25.27,9021150693.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dre
DLTH,Duluth Holdings Inc.,17.94,584547075.06,n/a,2015,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth
DNB,Dun & Bradstreet Corporation (The),119.18,4409198058.32,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dnb
DNKN,"Dunkin&#39; Brands Group, Inc.",59.06,4858154408.88,n/a,2011,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dnkn
DXF,Dunxin Financial Holdings Limited,5.2046,24691127.2462,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dxf
DRRX,DURECT Corporation,2.24,343474812.8,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drrx
DXC,DXC Technology Company,101.4,28968749511,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/dxc
DXPE,"DXP Enterprises, Inc.",39.29,683324450.64,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dxpe
DY,"Dycom Industries, Inc.",103.97,3242616360,n/a,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,10.06,357029400,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng
DLNG^A,Dynagas LNG Partners LP,26.39,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlng^a
DYSL,Dynasil Corporation of America,1.31,22499479.25,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dysl
DYNT,Dynatronics Corporation,3.05,24199499.1,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/dynt
DVAX,Dynavax Technologies Corporation,18.5,1141098814.5,n/a,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax
DYN,Dynegy Inc.,13.09,1890077561.68,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dyn
DYN.WS.A,Dynegy Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dyn.ws.a
DYNC,Dynegy Inc.,85.0592,0,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dync
DX,"Dynex Capital, Inc.",6.36,354814313.04,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx
DX^A,"Dynex Capital, Inc.",25.6692,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",24.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^b
ETFC,E*TRADE Financial Corporation,53.09,14139690110.6,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/etfc
DD^A,E.I. du Pont de Nemours and Company,86,0,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^a
DD^B,E.I. du Pont de Nemours and Company,101.528,0,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^b
ELF,"e.l.f. Beauty, Inc.",18.82,879976601.68,n/a,2016,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf
SSP,E.W. Scripps Company (The),11.89,969218617.27,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp
EBMT,"Eagle Bancorp Montana, Inc.",20.75,113304379,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ebmt
EGBN,"Eagle Bancorp, Inc.",59.25,2027437119,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn
EGLE,Eagle Bulk Shipping Inc.,5.3,387378234.9,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/egle
GRF,"Eagle Capital Growth Fund, Inc.",7.51,26953217.27,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grf
EFBI,"Eagle Financial Bancorp, Inc.",16.0433,25874762.5864,n/a,2017,Finance,Savings Institutions,https://www.nasdaq.com/symbol/efbi
EGIF,Eagle Growth and Income Opportunities Fund,14.85,106635993.75,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,99.32,4833790182,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/exp
EGRX,"Eagle Pharmaceuticals, Inc.",52.23,776243043.45,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/egrx
ECC           ,Eagle Point Credit Company Inc.,17.76,373693754.4,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,25.35,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,26.2,0,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/eccb
ECCY,Eagle Point Credit Company Inc.,25.1152,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/eccy
ECCZ,Eagle Point Credit Company Inc.,25.22,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/eccz
ESTE,"Earthstone Energy, Inc.",9.87,628589663.52,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/este
